time,cloud_cover (%),wind_speed_100m (km/h)
2023-09-18T00:00,77,17.9
2023-09-18T01:00,100,19.5
2023-09-18T02:00,76,18.9
2023-09-18T03:00,76,12.4
2023-09-18T04:00,12,20.9
2023-09-18T05:00,14,24.4
2023-09-18T06:00,100,30.9
2023-09-18T07:00,100,25.7
2023-09-18T08:00,27,33.9
2023-09-18T09:00,21,31.7
2023-09-18T10:00,1,32
2023-09-18T11:00,79,37.7
2023-09-18T12:00,86,25.3
2023-09-18T13:00,77,26.2
2023-09-18T14:00,49,27.5
2023-09-18T15:00,53,32.2
2023-09-18T16:00,53,38
2023-09-18T17:00,47,40.9
2023-09-18T18:00,47,31.7
2023-09-18T19:00,3,35
2023-09-18T20:00,1,37.2
2023-09-18T21:00,2,33.7
2023-09-18T22:00,8,36.9
2023-09-18T23:00,4,39.3
2023-09-19T00:00,35,37.9
2023-09-19T01:00,14,38.7
2023-09-19T02:00,17,38.2
2023-09-19T03:00,26,37.1
2023-09-19T04:00,68,36
2023-09-19T05:00,88,35.4
2023-09-19T06:00,90,38.5
2023-09-19T07:00,100,41.6
2023-09-19T08:00,100,46.4
2023-09-19T09:00,100,49.3
2023-09-19T10:00,100,56.2
2023-09-19T11:00,100,49.2
2023-09-19T12:00,63,62.4
2023-09-19T13:00,100,50.8
2023-09-19T14:00,98,54.1
2023-09-19T15:00,100,55.2
2023-09-19T16:00,100,50.2
2023-09-19T17:00,100,49.6
2023-09-19T18:00,48,50.4
2023-09-19T19:00,42,49.4
2023-09-19T20:00,100,49.1
2023-09-19T21:00,100,49.4
2023-09-19T22:00,100,48.3
2023-09-19T23:00,38,46.6
2023-09-20T00:00,44,45.6
2023-09-20T01:00,68,46.8
2023-09-20T02:00,52,48.9
2023-09-20T03:00,40,51.5
2023-09-20T04:00,62,51.6
2023-09-20T05:00,58,51.1
2023-09-20T06:00,100,49
2023-09-20T07:00,96,49.4
2023-09-20T08:00,25,53.7
2023-09-20T09:00,56,60.6
2023-09-20T10:00,91,63.9
2023-09-20T11:00,100,63
2023-09-20T12:00,90,64.1
2023-09-20T13:00,100,64.1
2023-09-20T14:00,100,62.1
2023-09-20T15:00,100,52.9
2023-09-20T16:00,100,52.7
2023-09-20T17:00,100,47.8
2023-09-20T18:00,100,49.9
2023-09-20T19:00,98,49.2
2023-09-20T20:00,100,47
2023-09-20T21:00,100,47.4
2023-09-20T22:00,100,47.7
2023-09-20T23:00,100,32.3
2023-09-21T00:00,100,26.4
2023-09-21T01:00,100,25.4
2023-09-21T02:00,90,27.2
2023-09-21T03:00,89,23.8
2023-09-21T04:00,38,23.5
2023-09-21T05:00,30,24.2
2023-09-21T06:00,38,21.1
2023-09-21T07:00,78,20.6
2023-09-21T08:00,46,18.9
2023-09-21T09:00,30,8.7
2023-09-21T10:00,29,7.9
2023-09-21T11:00,40,9.4
2023-09-21T12:00,44,15.7
2023-09-21T13:00,50,16.6
2023-09-21T14:00,36,12.9
2023-09-21T15:00,43,12
2023-09-21T16:00,54,15
2023-09-21T17:00,67,18.3
2023-09-21T18:00,34,17.4
2023-09-21T19:00,44,17.4
2023-09-21T20:00,25,14.3
2023-09-21T21:00,33,11.8
2023-09-21T22:00,43,13.5
2023-09-21T23:00,76,12.8
2023-09-22T00:00,91,14
2023-09-22T01:00,98,18.1
2023-09-22T02:00,89,21.1
2023-09-22T03:00,100,21.8
2023-09-22T04:00,95,16.6
2023-09-22T05:00,15,14.8
2023-09-22T06:00,47,15.8
2023-09-22T07:00,2,17.6
2023-09-22T08:00,22,16.4
2023-09-22T09:00,16,15.2
2023-09-22T10:00,17,13.7
2023-09-22T11:00,20,14.1
2023-09-22T12:00,9,15.5
2023-09-22T13:00,8,15.9
2023-09-22T14:00,17,17.6
2023-09-22T15:00,36,16.8
2023-09-22T16:00,52,24.1
2023-09-22T17:00,20,21.9
2023-09-22T18:00,7,23
2023-09-22T19:00,5,23.9
2023-09-22T20:00,5,25.1
2023-09-22T21:00,10,26
2023-09-22T22:00,10,27.1
2023-09-22T23:00,1,27.4
2023-09-23T00:00,19,28.6
2023-09-23T01:00,6,29.8
2023-09-23T02:00,7,29.7
2023-09-23T03:00,19,29.4
2023-09-23T04:00,10,27.2
2023-09-23T05:00,12,26.4
2023-09-23T06:00,33,27.5
2023-09-23T07:00,37,27.3
2023-09-23T08:00,42,25.8
2023-09-23T09:00,47,22.5
2023-09-23T10:00,90,22.3
2023-09-23T11:00,87,21.9
2023-09-23T12:00,31,19.8
2023-09-23T13:00,57,19
2023-09-23T14:00,69,17.6
2023-09-23T15:00,37,19.4
2023-09-23T16:00,24,16.8
2023-09-23T17:00,10,15.3
2023-09-23T18:00,30,20.8
2023-09-23T19:00,32,18.3
2023-09-23T20:00,61,20.7
2023-09-23T21:00,7,22.2
2023-09-23T22:00,14,24.6
2023-09-23T23:00,29,29.5
2023-09-24T00:00,37,30.5
2023-09-24T01:00,75,32.5
2023-09-24T02:00,73,32.7
2023-09-24T03:00,32,33.7
2023-09-24T04:00,53,37.2
2023-09-24T05:00,80,37.9
2023-09-24T06:00,91,39.3
2023-09-24T07:00,100,39.2
2023-09-24T08:00,81,37.8
2023-09-24T09:00,100,35.3
2023-09-24T10:00,47,38.6
2023-09-24T11:00,32,41.9
2023-09-24T12:00,82,41.6
2023-09-24T13:00,26,40.4
2023-09-24T14:00,93,44.1
2023-09-24T15:00,46,43.9
2023-09-24T16:00,16,42.1
2023-09-24T17:00,35,42.2
2023-09-24T18:00,37,42.8
2023-09-24T19:00,57,43.2
2023-09-24T20:00,30,44.7
2023-09-24T21:00,20,45
2023-09-24T22:00,24,44.8
2023-09-24T23:00,24,47.2
2023-09-25T00:00,33,44.2
2023-09-25T01:00,84,42.3
2023-09-25T02:00,89,39.2
2023-09-25T03:00,91,35.3
2023-09-25T04:00,21,31.7
2023-09-25T05:00,60,30.4
2023-09-25T06:00,77,28.5
2023-09-25T07:00,1,26.5
2023-09-25T08:00,9,26.1
2023-09-25T09:00,14,25.4
2023-09-25T10:00,5,22.4
2023-09-25T11:00,6,23.4
2023-09-25T12:00,23,20
2023-09-25T13:00,26,20.8
2023-09-25T14:00,17,21.8
2023-09-25T15:00,30,21.9
2023-09-25T16:00,23,19.9
2023-09-25T17:00,34,16.9
2023-09-25T18:00,33,17.6
2023-09-25T19:00,31,19.1
2023-09-25T20:00,34,19.8
2023-09-25T21:00,44,22.5
2023-09-25T22:00,30,27.5
2023-09-25T23:00,30,24.7
2023-09-26T00:00,29,18.9
2023-09-26T01:00,19,20.3
2023-09-26T02:00,28,20
2023-09-26T03:00,35,20.8
2023-09-26T04:00,28,21.9
2023-09-26T05:00,30,21.8
2023-09-26T06:00,32,23.1
2023-09-26T07:00,90,25.3
2023-09-26T08:00,76,30.6
2023-09-26T09:00,70,27.2
2023-09-26T10:00,27,30.3
2023-09-26T11:00,91,40.7
2023-09-26T12:00,52,36.3
2023-09-26T13:00,19,34.8
2023-09-26T14:00,44,32.8
2023-09-26T15:00,44,32.6
2023-09-26T16:00,37,30.1
2023-09-26T17:00,36,25.5
2023-09-26T18:00,38,26.7
2023-09-26T19:00,79,29.5
2023-09-26T20:00,55,30.1
2023-09-26T21:00,33,29.3
2023-09-26T22:00,33,26.6
2023-09-26T23:00,31,26.8
2023-09-27T00:00,40,23.1
2023-09-27T01:00,31,20.3
2023-09-27T02:00,30,18.6
2023-09-27T03:00,22,15.5
2023-09-27T04:00,57,10.4
2023-09-27T05:00,100,8.6
2023-09-27T06:00,54,14.8
2023-09-27T07:00,100,20.5
2023-09-27T08:00,97,13.3
2023-09-27T09:00,71,19.6
2023-09-27T10:00,100,25.1
2023-09-27T11:00,100,28.6
2023-09-27T12:00,100,28.9
2023-09-27T13:00,92,30
2023-09-27T14:00,86,30.9
2023-09-27T15:00,90,31.3
2023-09-27T16:00,84,32.8
2023-09-27T17:00,90,39.1
2023-09-27T18:00,67,41
2023-09-27T19:00,49,43.9
2023-09-27T20:00,16,46.5
2023-09-27T21:00,23,44.7
2023-09-27T22:00,0,46.7
2023-09-27T23:00,2,46.2
2023-09-28T00:00,9,43.8
2023-09-28T01:00,40,43.5
2023-09-28T02:00,4,43.7
2023-09-28T03:00,4,40.4
2023-09-28T04:00,4,36.6
2023-09-28T05:00,32,35.7
2023-09-28T06:00,26,33.1
2023-09-28T07:00,33,32.1
2023-09-28T08:00,22,31.6
2023-09-28T09:00,61,37
2023-09-28T10:00,57,35
2023-09-28T11:00,68,30.5
2023-09-28T12:00,100,27.2
2023-09-28T13:00,100,31.6
2023-09-28T14:00,100,30.3
2023-09-28T15:00,100,26.3
2023-09-28T16:00,100,26.6
2023-09-28T17:00,100,23.1
2023-09-28T18:00,76,23.1
2023-09-28T19:00,89,29.3
2023-09-28T20:00,100,31.6
2023-09-28T21:00,100,29.2
2023-09-28T22:00,60,34.3
2023-09-28T23:00,100,38.5
2023-09-29T00:00,100,28.9
2023-09-29T01:00,100,35.9
2023-09-29T02:00,100,33.1
2023-09-29T03:00,100,22.9
2023-09-29T04:00,79,15.3
2023-09-29T05:00,100,22.1
2023-09-29T06:00,16,24.6
2023-09-29T07:00,1,26.8
2023-09-29T08:00,5,28.8
2023-09-29T09:00,1,28.3
2023-09-29T10:00,0,26.4
2023-09-29T11:00,0,27.2
2023-09-29T12:00,5,26.5
2023-09-29T13:00,9,29.5
2023-09-29T14:00,7,29.9
2023-09-29T15:00,1,28.8
2023-09-29T16:00,1,26.7
2023-09-29T17:00,0,25.7
2023-09-29T18:00,0,23.4
2023-09-29T19:00,6,26.8
2023-09-29T20:00,26,27.6
2023-09-29T21:00,30,23.1
2023-09-29T22:00,30,19.4
2023-09-29T23:00,30,18.7
2023-09-30T00:00,30,19.8
2023-09-30T01:00,25,19.1
2023-09-30T02:00,35,19.5
2023-09-30T03:00,21,16.6
2023-09-30T04:00,12,18.8
2023-09-30T05:00,12,19.5
2023-09-30T06:00,16,19.6
2023-09-30T07:00,17,17.8
2023-09-30T08:00,20,18.3
2023-09-30T09:00,25,10.2
2023-09-30T10:00,44,11.1
2023-09-30T11:00,48,13.3
2023-09-30T12:00,100,13.3
2023-09-30T13:00,100,13.9
2023-09-30T14:00,92,17.7
2023-09-30T15:00,100,20.1
2023-09-30T16:00,100,19.8
2023-09-30T17:00,100,9.7
2023-09-30T18:00,94,21.5
2023-09-30T19:00,100,24.6
2023-09-30T20:00,100,26.5
2023-09-30T21:00,100,26.3
2023-09-30T22:00,100,29.8
2023-09-30T23:00,100,31.9
2023-10-01T00:00,100,33.4
2023-10-01T01:00,94,35.4
2023-10-01T02:00,100,37
2023-10-01T03:00,100,36.7
2023-10-01T04:00,8,35.6
2023-10-01T05:00,100,35
2023-10-01T06:00,100,30.8
2023-10-01T07:00,100,29.3
2023-10-01T08:00,100,30.8
2023-10-01T09:00,100,32.6
2023-10-01T10:00,100,31.7
2023-10-01T11:00,100,31.6
2023-10-01T12:00,100,26.7
2023-10-01T13:00,100,24.4
2023-10-01T14:00,100,27.8
2023-10-01T15:00,97,28.7
2023-10-01T16:00,65,22.5
2023-10-01T17:00,34,20.9
2023-10-01T18:00,100,19.7
2023-10-01T19:00,75,18.7
2023-10-01T20:00,48,18.5
2023-10-01T21:00,36,20.9
2023-10-01T22:00,37,21.8
2023-10-01T23:00,32,22.3
2023-10-02T00:00,33,22.9
2023-10-02T01:00,32,22.7
2023-10-02T02:00,30,21.2
2023-10-02T03:00,36,19.9
2023-10-02T04:00,30,18.5
2023-10-02T05:00,39,16.7
2023-10-02T06:00,71,15.8
2023-10-02T07:00,100,14.4
2023-10-02T08:00,100,9.2
2023-10-02T09:00,100,9.7
2023-10-02T10:00,100,7.8
2023-10-02T11:00,100,8.7
2023-10-02T12:00,100,5.2
2023-10-02T13:00,100,6.6
2023-10-02T14:00,100,9.6
2023-10-02T15:00,100,14.7
2023-10-02T16:00,77,15
2023-10-02T17:00,85,17.8
2023-10-02T18:00,100,15.5
2023-10-02T19:00,100,17.8
2023-10-02T20:00,100,24.5
2023-10-02T21:00,88,19.7
2023-10-02T22:00,92,32.6
2023-10-02T23:00,100,24.9
2023-10-03T00:00,100,24
2023-10-03T01:00,100,39.7
2023-10-03T02:00,100,37.6
2023-10-03T03:00,48,26
2023-10-03T04:00,87,29
2023-10-03T05:00,100,25.1
2023-10-03T06:00,79,26.9
2023-10-03T07:00,58,26.9
2023-10-03T08:00,42,25.7
2023-10-03T09:00,37,26.3
2023-10-03T10:00,25,28.5
2023-10-03T11:00,29,32
2023-10-03T12:00,76,40.8
2023-10-03T13:00,7,31.8
2023-10-03T14:00,9,38.1
2023-10-03T15:00,8,36.2
2023-10-03T16:00,30,36.7
2023-10-03T17:00,4,37.1
2023-10-03T18:00,17,38.6
2023-10-03T19:00,13,35.2
2023-10-03T20:00,34,33.6
2023-10-03T21:00,30,32.8
2023-10-03T22:00,31,31.3
2023-10-03T23:00,70,30.5
2023-10-04T00:00,54,30.7
2023-10-04T01:00,12,31.5
2023-10-04T02:00,16,30.1
2023-10-04T03:00,12,29.1
2023-10-04T04:00,26,29.1
2023-10-04T05:00,30,30.3
2023-10-04T06:00,32,31.3
2023-10-04T07:00,30,29.5
2023-10-04T08:00,45,29.7
2023-10-04T09:00,52,32.8
2023-10-04T10:00,82,29.1
2023-10-04T11:00,88,29.7
2023-10-04T12:00,100,36.4
2023-10-04T13:00,75,35.1
2023-10-04T14:00,92,37.2
2023-10-04T15:00,38,36.3
2023-10-04T16:00,52,33.3
2023-10-04T17:00,51,32.3
2023-10-04T18:00,34,33.7
2023-10-04T19:00,48,33.2
2023-10-04T20:00,47,35
2023-10-04T21:00,85,35.3
2023-10-04T22:00,89,34.5
2023-10-04T23:00,87,32.6
2023-10-05T00:00,94,33.4
2023-10-05T01:00,92,33.2
2023-10-05T02:00,82,33.3
2023-10-05T03:00,70,30.7
2023-10-05T04:00,79,28.6
2023-10-05T05:00,69,29.6
2023-10-05T06:00,71,28.7
2023-10-05T07:00,39,27.8
2023-10-05T08:00,29,25.1
2023-10-05T09:00,46,24.5
2023-10-05T10:00,81,25.5
2023-10-05T11:00,80,22.7
2023-10-05T12:00,90,21
2023-10-05T13:00,95,22.1
2023-10-05T14:00,94,24.5
2023-10-05T15:00,58,27
2023-10-05T16:00,93,27
2023-10-05T17:00,67,28.3
2023-10-05T18:00,84,28.3
2023-10-05T19:00,19,30.3
2023-10-05T20:00,20,34.2
2023-10-05T21:00,29,36.9
2023-10-05T22:00,31,35.2
2023-10-05T23:00,49,36.4
2023-10-06T00:00,45,39.5
2023-10-06T01:00,32,37.7
2023-10-06T02:00,21,37.3
2023-10-06T03:00,48,36.4
2023-10-06T04:00,81,37
2023-10-06T05:00,89,37.8
2023-10-06T06:00,89,37.5
2023-10-06T07:00,44,38.6
2023-10-06T08:00,69,39.9
2023-10-06T09:00,77,36.3
2023-10-06T10:00,45,37.7
2023-10-06T11:00,40,35.6
2023-10-06T12:00,69,41.3
2023-10-06T13:00,50,40.2
2023-10-06T14:00,76,41.8
2023-10-06T15:00,29,39.5
2023-10-06T16:00,31,36.2
2023-10-06T17:00,30,33.8
2023-10-06T18:00,34,36.7
2023-10-06T19:00,38,36.6
2023-10-06T20:00,52,37.5
2023-10-06T21:00,55,40.4
2023-10-06T22:00,88,39.7
2023-10-06T23:00,72,37.8
2023-10-07T00:00,68,38.1
2023-10-07T01:00,80,35.1
2023-10-07T02:00,67,34.1
2023-10-07T03:00,87,34.5
2023-10-07T04:00,80,35.9
2023-10-07T05:00,90,36.4
2023-10-07T06:00,63,34.4
2023-10-07T07:00,40,35.9
2023-10-07T08:00,36,35
2023-10-07T09:00,83,33.4
2023-10-07T10:00,81,29.4
2023-10-07T11:00,77,26.6
2023-10-07T12:00,85,28.4
2023-10-07T13:00,51,30.8
2023-10-07T14:00,73,32.5
2023-10-07T15:00,83,37.5
2023-10-07T16:00,66,39.7
2023-10-07T17:00,85,38
2023-10-07T18:00,75,38.7
2023-10-07T19:00,68,32.9
2023-10-07T20:00,84,30.3
2023-10-07T21:00,88,27.2
2023-10-07T22:00,65,26
2023-10-07T23:00,57,23.4
2023-10-08T00:00,90,19.5
2023-10-08T01:00,45,9.8
2023-10-08T02:00,61,7.2
2023-10-08T03:00,88,10.1
2023-10-08T04:00,90,11.7
2023-10-08T05:00,89,11
2023-10-08T06:00,48,13
2023-10-08T07:00,70,12
2023-10-08T08:00,46,15.1
2023-10-08T09:00,96,17.6
2023-10-08T10:00,91,17.5
2023-10-08T11:00,68,16.1
2023-10-08T12:00,32,13.7
2023-10-08T13:00,31,13.1
2023-10-08T14:00,30,12.8
2023-10-08T15:00,56,15.8
2023-10-08T16:00,68,16.6
2023-10-08T17:00,67,17.9
2023-10-08T18:00,65,22.7
2023-10-08T19:00,37,26.6
2023-10-08T20:00,32,28.3
2023-10-08T21:00,68,27.7
2023-10-08T22:00,65,27.4
2023-10-08T23:00,38,26
2023-10-09T00:00,73,28.9
2023-10-09T01:00,89,28.8
2023-10-09T02:00,89,29.9
2023-10-09T03:00,62,28.5
2023-10-09T04:00,35,27
2023-10-09T05:00,69,26.5
2023-10-09T06:00,85,22.8
2023-10-09T07:00,88,23.8
2023-10-09T08:00,64,23
2023-10-09T09:00,39,24.4
2023-10-09T10:00,41,17.5
2023-10-09T11:00,6,17.4
2023-10-09T12:00,6,15.1
2023-10-09T13:00,22,13.3
2023-10-09T14:00,23,12.9
2023-10-09T15:00,29,8.5
2023-10-09T16:00,30,3.9
2023-10-09T17:00,30,2.5
2023-10-09T18:00,27,14.8
2023-10-09T19:00,15,21.4
2023-10-09T20:00,24,20.3
2023-10-09T21:00,30,21
2023-10-09T22:00,30,22.7
2023-10-09T23:00,30,22.6
2023-10-10T00:00,30,22.6
2023-10-10T01:00,30,23.4
2023-10-10T02:00,30,24.5
2023-10-10T03:00,30,26.1
2023-10-10T04:00,30,26
2023-10-10T05:00,34,25.2
2023-10-10T06:00,35,25.5
2023-10-10T07:00,14,23.8
2023-10-10T08:00,23,20.8
2023-10-10T09:00,24,14
2023-10-10T10:00,30,16.8
2023-10-10T11:00,30,19.2
2023-10-10T12:00,30,20.1
2023-10-10T13:00,30,22.6
2023-10-10T14:00,30,25.5
2023-10-10T15:00,30,28.1
2023-10-10T16:00,30,31.2
2023-10-10T17:00,30,33.5
2023-10-10T18:00,30,35
2023-10-10T19:00,35,35
2023-10-10T20:00,30,38.9
2023-10-10T21:00,35,40.3
2023-10-10T22:00,30,40.9
2023-10-10T23:00,36,39.8
2023-10-11T00:00,44,38.8
2023-10-11T01:00,33,40.3
2023-10-11T02:00,100,41.5
2023-10-11T03:00,100,42
2023-10-11T04:00,100,41.9
2023-10-11T05:00,100,40.4
2023-10-11T06:00,100,38.3
2023-10-11T07:00,100,38.9
2023-10-11T08:00,100,35.5
2023-10-11T09:00,98,32.5
2023-10-11T10:00,100,32.9
2023-10-11T11:00,100,46.3
2023-10-11T12:00,100,38.3
2023-10-11T13:00,100,32.6
2023-10-11T14:00,100,31.9
2023-10-11T15:00,96,28.8
2023-10-11T16:00,98,31.8
2023-10-11T17:00,93,29.4
2023-10-11T18:00,59,29.7
2023-10-11T19:00,100,29.5
2023-10-11T20:00,100,23.2
2023-10-11T21:00,100,16
2023-10-11T22:00,100,15.3
2023-10-11T23:00,100,13
2023-10-12T00:00,100,13.4
2023-10-12T01:00,100,9.3
2023-10-12T02:00,100,3.8
2023-10-12T03:00,100,7
2023-10-12T04:00,100,8.6
2023-10-12T05:00,100,8.4
2023-10-12T06:00,100,11.2
2023-10-12T07:00,100,11
2023-10-12T08:00,100,12.4
2023-10-12T09:00,100,10.2
2023-10-12T10:00,99,11.4
2023-10-12T11:00,94,9.7
2023-10-12T12:00,94,10.4
2023-10-12T13:00,90,7.3
2023-10-12T14:00,100,10.7
2023-10-12T15:00,100,14
2023-10-12T16:00,100,11.2
2023-10-12T17:00,100,5.4
2023-10-12T18:00,100,9
2023-10-12T19:00,100,15.8
2023-10-12T20:00,83,15.9
2023-10-12T21:00,100,16
2023-10-12T22:00,100,17.7
2023-10-12T23:00,100,20.8
2023-10-13T00:00,92,26.6
2023-10-13T01:00,95,30.8
2023-10-13T02:00,100,30.9
2023-10-13T03:00,100,31.1
2023-10-13T04:00,90,43.6
2023-10-13T05:00,100,45.4
2023-10-13T06:00,100,51.4
2023-10-13T07:00,100,60.9
2023-10-13T08:00,100,60.4
2023-10-13T09:00,100,62.9
2023-10-13T10:00,100,60.9
2023-10-13T11:00,100,54.5
2023-10-13T12:00,29,49.3
2023-10-13T13:00,43,47.5
2023-10-13T14:00,58,44.9
2023-10-13T15:00,48,41
2023-10-13T16:00,82,37.8
2023-10-13T17:00,100,30.2
2023-10-13T18:00,100,36.9
2023-10-13T19:00,90,33.9
2023-10-13T20:00,80,38.2
2023-10-13T21:00,3,37.8
2023-10-13T22:00,0,37.8
2023-10-13T23:00,0,38.8
2023-10-14T00:00,0,40.4
2023-10-14T01:00,0,37.9
2023-10-14T02:00,0,36.8
2023-10-14T03:00,0,35.7
2023-10-14T04:00,0,35.5
2023-10-14T05:00,0,35.3
2023-10-14T06:00,0,35.3
2023-10-14T07:00,0,34.6
2023-10-14T08:00,1,31.3
2023-10-14T09:00,0,32.5
2023-10-14T10:00,4,32.6
2023-10-14T11:00,1,32.8
2023-10-14T12:00,0,31.9
2023-10-14T13:00,0,31.1
2023-10-14T14:00,0,31.6
2023-10-14T15:00,10,30
2023-10-14T16:00,21,28
2023-10-14T17:00,12,28.4
2023-10-14T18:00,0,29.2
2023-10-14T19:00,0,30.8
2023-10-14T20:00,3,32.8
2023-10-14T21:00,7,32.3
2023-10-14T22:00,4,31.7
2023-10-14T23:00,5,31.6
2023-10-15T00:00,1,34.3
2023-10-15T01:00,3,34.1
2023-10-15T02:00,2,34.7
2023-10-15T03:00,1,35.5
2023-10-15T04:00,0,34.8
2023-10-15T05:00,4,34.3
2023-10-15T06:00,10,33.7
2023-10-15T07:00,0,32.3
2023-10-15T08:00,1,31.5
2023-10-15T09:00,11,26.7
2023-10-15T10:00,22,26.7
2023-10-15T11:00,22,25.4
2023-10-15T12:00,100,27.3
2023-10-15T13:00,88,25.7
2023-10-15T14:00,42,23.7
2023-10-15T15:00,9,22
2023-10-15T16:00,0,18.9
2023-10-15T17:00,12,13
2023-10-15T18:00,48,12.4
2023-10-15T19:00,80,15.9
2023-10-15T20:00,3,18.4
2023-10-15T21:00,34,16.8
2023-10-15T22:00,32,15.8
2023-10-15T23:00,31,16.8
2023-10-16T00:00,30,17.2
2023-10-16T01:00,30,16.9
2023-10-16T02:00,30,17.5
2023-10-16T03:00,30,17.9
2023-10-16T04:00,30,16.7
2023-10-16T05:00,31,15.9
2023-10-16T06:00,34,16.4
2023-10-16T07:00,34,13.2
2023-10-16T08:00,31,11.8
2023-10-16T09:00,31,10.9
2023-10-16T10:00,38,8.1
2023-10-16T11:00,45,7
2023-10-16T12:00,71,6.7
2023-10-16T13:00,100,8.7
2023-10-16T14:00,100,12.2
2023-10-16T15:00,100,15.9
2023-10-16T16:00,100,19.4
2023-10-16T17:00,88,16.7
2023-10-16T18:00,100,18
2023-10-16T19:00,100,19.3
2023-10-16T20:00,94,17.3
2023-10-16T21:00,100,14.2
2023-10-16T22:00,75,16.5
2023-10-16T23:00,70,18.5
2023-10-17T00:00,100,20.7
2023-10-17T01:00,74,22.7
2023-10-17T02:00,50,21.9
2023-10-17T03:00,17,22.9
2023-10-17T04:00,37,26
2023-10-17T05:00,32,28
2023-10-17T06:00,38,28.9
2023-10-17T07:00,36,30.3
2023-10-17T08:00,30,29.7
2023-10-17T09:00,47,32.5
2023-10-17T10:00,43,35.7
2023-10-17T11:00,52,34.8
2023-10-17T12:00,68,33.7
2023-10-17T13:00,51,32.3
2023-10-17T14:00,31,32.1
2023-10-17T15:00,34,32.3
2023-10-17T16:00,30,31.5
2023-10-17T17:00,58,34.2
2023-10-17T18:00,35,35.5
2023-10-17T19:00,68,36
2023-10-17T20:00,80,37.5
2023-10-17T21:00,47,38.7
2023-10-17T22:00,32,38.3
2023-10-17T23:00,32,36.2
2023-10-18T00:00,30,35.2
2023-10-18T01:00,31,35.1
2023-10-18T02:00,85,34.9
2023-10-18T03:00,90,35.4
2023-10-18T04:00,90,36.9
2023-10-18T05:00,89,37.1
2023-10-18T06:00,89,37.6
2023-10-18T07:00,67,39.2
2023-10-18T08:00,34,39.8
2023-10-18T09:00,34,36.8
2023-10-18T10:00,45,38.3
2023-10-18T11:00,47,38
2023-10-18T12:00,46,38.1
2023-10-18T13:00,61,38.7
2023-10-18T14:00,64,38.4
2023-10-18T15:00,83,37
2023-10-18T16:00,49,42.8
2023-10-18T17:00,93,45.5
2023-10-18T18:00,100,46.7
2023-10-18T19:00,100,46.9
2023-10-18T20:00,100,49.4
2023-10-18T21:00,100,49.5
2023-10-18T22:00,100,45.9
2023-10-18T23:00,100,42.3
2023-10-19T00:00,100,40.8
2023-10-19T01:00,100,40.9
2023-10-19T02:00,100,45.5
2023-10-19T03:00,11,43.8
2023-10-19T04:00,90,42.6
2023-10-19T05:00,94,36.7
2023-10-19T06:00,94,38
2023-10-19T07:00,100,35.3
2023-10-19T08:00,100,36.3
2023-10-19T09:00,100,38.4
2023-10-19T10:00,100,36.9
2023-10-19T11:00,100,35.3
2023-10-19T12:00,100,32
2023-10-19T13:00,100,34.8
2023-10-19T14:00,54,30.8
2023-10-19T15:00,52,26.7
2023-10-19T16:00,19,27.1
2023-10-19T17:00,38,27.5
2023-10-19T18:00,37,27.4
2023-10-19T19:00,64,27.9
2023-10-19T20:00,72,25.1
2023-10-19T21:00,78,23.7
2023-10-19T22:00,100,22.2
2023-10-19T23:00,76,24.6
2023-10-20T00:00,100,31.9
2023-10-20T01:00,100,28.2
2023-10-20T02:00,100,31.4
2023-10-20T03:00,100,38.6
2023-10-20T04:00,100,41.7
2023-10-20T05:00,100,44.3
2023-10-20T06:00,100,45
2023-10-20T07:00,100,42.9
2023-10-20T08:00,100,47.9
2023-10-20T09:00,100,50.7
2023-10-20T10:00,100,45.1
2023-10-20T11:00,100,39.3
2023-10-20T12:00,100,34.3
2023-10-20T13:00,100,36.3
2023-10-20T14:00,100,33.6
2023-10-20T15:00,100,28.2
2023-10-20T16:00,100,19.6
2023-10-20T17:00,90,18.3
2023-10-20T18:00,100,15.4
2023-10-20T19:00,100,5.9
2023-10-20T20:00,100,1.5
2023-10-20T21:00,44,12.9
2023-10-20T22:00,8,22.6
2023-10-20T23:00,20,26.8
2023-10-21T00:00,29,26.1
2023-10-21T01:00,21,27.2
2023-10-21T02:00,5,24.2
2023-10-21T03:00,8,25.6
2023-10-21T04:00,34,26.3
2023-10-21T05:00,30,26.5
2023-10-21T06:00,4,27.4
2023-10-21T07:00,94,28.1
2023-10-21T08:00,91,30.9
2023-10-21T09:00,18,35.6
2023-10-21T10:00,46,35.8
2023-10-21T11:00,97,32.6
2023-10-21T12:00,100,35.3
2023-10-21T13:00,46,28.7
2023-10-21T14:00,100,29
2023-10-21T15:00,100,27.2
2023-10-21T16:00,100,26.7
2023-10-21T17:00,73,25.5
2023-10-21T18:00,100,24.7
2023-10-21T19:00,100,17.7
2023-10-21T20:00,100,26
2023-10-21T21:00,75,24.2
2023-10-21T22:00,73,27.7
2023-10-21T23:00,68,31.4
2023-10-22T00:00,60,29.2
2023-10-22T01:00,42,29.2
2023-10-22T02:00,1,27.4
2023-10-22T03:00,3,27.5
2023-10-22T04:00,7,26.6
2023-10-22T05:00,15,26.1
2023-10-22T06:00,30,25.7
2023-10-22T07:00,30,24.7
2023-10-22T08:00,9,26
2023-10-22T09:00,32,20.9
2023-10-22T10:00,28,19.3
2023-10-22T11:00,6,18.2
2023-10-22T12:00,20,22.2
2023-10-22T13:00,62,24.6
